country,code,yr,y,k,l,h,lnk,lny,lnl,lnh
ethiopia,21,13,3.9404882,3.6464407,16.19191,0.18000001,1.293752,1.371305,2.784512,-1.714798
ethiopia,21,14,4.0694833,3.7689403,16.61508,0.19,1.326794,1.403516,2.810311,-1.660731
ethiopia,21,15,4.1201976,3.8892367,17.03826,0.2,1.358213,1.415901,2.835461,-1.609438
ethiopia,21,16,4.1263286,3.9925847,17.46143,0.22,1.384439,1.417388,2.859994,-1.514128
ethiopia,21,17,4.2388022,4.0729196,17.95985,0.23999999,1.40436,1.444281,2.888139,-1.427116
ethiopia,21,18,4.3549425,4.11363,18.45826,0.25,1.414306,1.471311,2.915512,-1.386294
ethiopia,21,19,4.3070049,4.1261914,18.95668,0.27000001,1.417355,1.460243,2.942156,-1.309333
ethiopia,21,20,4.5836913,4.2771487,19.45509,0.30000001,1.453287,1.522505,2.968109,-1.203973
ethiopia,21,21,4.784532,4.4899446,19.95347,0.33000001,1.50184,1.565388,2.993403,-1.108663
ethiopia,21,22,4.8831401,4.8578504,20.4756,0.34999999,1.580596,1.585788,3.019234,-1.049822
ethiopia,21,23,4.9605315,5.239807,20.9977,0.37999999,1.656285,1.601513,3.044413,-0.967584
ethiopia,21,24,5.2128502,5.6671693,21.5198,0.41999999,1.73469,1.651127,3.068974,-0.8675006
ethiopia,21,25,5.110145,6.0594545,22.0419,0.44999999,1.80162,1.631228,3.092945,-0.7985078
ethiopia,21,26,4.7684444,6.5933819,22.564,0.49000001,1.886066,1.56202,3.116356,-0.7133499
ethiopia,21,27,5.0664253,7.0547057,23.1926,0.51999998,1.953695,1.622635,3.143833,-0.6539265
ethiopia,21,28,5.5067151,7.561406,23.8212,0.56,2.023057,1.705968,3.170576,-0.5798185
finland,22,1,32.127578,96.084328,2.764,6.4899998,4.565226,3.469715,1.016679,1.870263
finland,22,2,34.570912,102.65741,2.8048,6.5900002,4.631397,3.543013,1.031332,1.885553
finland,22,3,35.601723,109.02318,2.8456,6.6900001,4.691561,3.572394,1.045774,1.900614
finland,22,4,36.771197,114.82305,2.8864,6.8000002,4.743392,3.604715,1.06001,1.916923
finland,22,5,38.697619,121.00734,2.9272,6.9000001,4.795851,3.655778,1.074046,1.931521
finland,22,6,40.749736,128.0702,2.968,6.9899998,4.852579,3.707449,1.087888,1.944481
finland,22,7,41.716552,135.31997,2.9846,7.1599998,4.907642,3.730898,1.093466,1.96851
finland,22,8,42.621284,142.12737,3.0012,7.3200002,4.956724,3.752354,1.099012,1.99061
finland,22,9,43.602956,148.02874,3.0178,7.48,4.997406,3.775125,1.104528,2.012233
finland,22,10,47.786041,155.16336,3.0344,7.6399999,5.044478,3.866734,1.110014,2.033398
finland,22,11,51.355804,163.63903,3.051,7.8000002,5.097663,3.938778,1.115469,2.054124
finland,22,12,52.428521,172.32925,3.07558,7.9499998,5.149407,3.959451,1.123494,2.073172
finland,22,13,56.429539,181.66604,3.10016,8.0900002,5.20217,4.032993,1.131454,2.090629
finland,22,14,60.214518,192.01091,3.12474,8.2200003,5.257552,4.097913,1.139351,2.10657
finland,22,15,62.038082,202.55693,3.14931,8.3400002,5.311021,4.127748,1.147183,2.121063
finland,22,16,62.753485,213.76446,3.1739,8.4399996,5.364875,4.139214,1.154961,2.132982
finland,22,17,62.921474,222.81961,3.18647,8.6000004,5.406363,4.141888,1.158914,2.151762
finland,22,18,62.994113,230.89824,3.19904,8.75,5.441977,4.143041,1.162851,2.169054
finland,22,19,64.366547,237.47625,3.21161,8.8800001,5.470068,4.164594,1.166772,2.183802
finland,22,20,69.044199,244.26855,3.22419,9.0100002,5.498268,4.234747,1.170682,2.198335
finland,22,21,72.721162,252.48776,3.23676,9.1099997,5.531363,4.286633,1.174573,2.209373
finland,22,22,73.87041,260.76747,3.25701,9.21,5.563629,4.302312,1.18081,2.22029
finland,22,23,76.515353,269.53177,3.27725,9.3100004,5.596686,4.337492,1.187005,2.231089
finland,22,24,78.78878,278.72605,3.29751,9.3900003,5.630229,4.366771,1.193168,2.239645
finland,22,25,81.205264,287.12973,3.31776,9.4799995,5.659934,4.39698,1.19929,2.249184
finland,22,26,83.910812,295.76711,3.338,9.54,5.689572,4.429754,1.205372,2.255493
finland,22,27,85.672026,304.0623,3.3406,9.6800003,5.717233,4.450526,1.20615,2.270062
finland,22,28,89.089221,313.11892,3.3432,9.8100004,5.746583,4.489638,1.206928,2.283402
france,23,1,329.31568,612.32533,28.32,8.2600002,6.417264,5.797017,3.343568,2.111425
france,23,2,347.44867,658.57513,28.7298,8.1899996,6.490078,5.850617,3.357935,2.102914
france,23,3,370.63095,708.98051,29.1396,8.1000004,6.563828,5.915207,3.372098,2.091864
france,23,4,390.44923,764.11824,29.5494,8.0100002,6.638722,5.967298,3.386063,2.080691
france,23,5,415.89994,825.79417,29.9592,7.9099998,6.716346,6.030445,3.399837,2.068128
france,23,6,435.772,891.44977,30.369,7.8000002,6.792849,6.077119,3.413422,2.054124
france,23,7,458.49395,961.63948,30.6218,7.8099999,6.868639,6.127947,3.421712,2.055405
france,23,8,479.98907,1035.4049,30.8748,7.8099999,6.942548,6.173763,3.42994,2.055405
france,23,9,500.43142,1112.4241,31.1276,7.8000002,7.014297,6.215471,3.438095,2.054124
france,23,10,535.41431,1197.2168,31.3805,7.79,7.087755,6.283041,3.446187,2.052841
france,23,11,566.09892,1284.5934,31.6333,7.77,7.158197,6.338769,3.45421,2.05027
france,23,12,593.17649,1378.3416,31.9081,7.8000002,7.228636,6.385492,3.46286,2.054124
france,23,13,619.45964,1476.4225,32.1829,7.8200002,7.297377,6.428848,3.471435,2.056684
france,23,14,653.1576,1581.6283,32.4577,7.8400002,7.36621,6.481819,3.479938,2.059239
france,23,15,673.46838,1684.0024,32.7325,7.8400002,7.428929,6.512441,3.488369,2.059239
france,23,16,671.59353,1771.0454,33.0073,7.8400002,7.479325,6.509653,3.496729,2.059239
france,23,17,700.09435,1858.8552,33.2547,7.9099998,7.527716,6.551215,3.504196,2.068128
france,23,18,722.61999,1940.6743,33.5021,7.9699998,7.570791,6.582883,3.511608,2.075685
france,23,19,746.82899,2022.7627,33.7496,8.0100002,7.612219,6.615836,3.518969,2.080691
france,23,20,771.0372,2106.6913,33.997,8.0500002,7.652874,6.647737,3.526272,2.085672
france,23,21,783.5612,2191.7793,34.2444,8.0699997,7.692469,6.663849,3.533523,2.088153
france,23,22,792.77798,2270.2942,34.6612,8.1300001,7.727664,6.675543,3.545621,2.095561
france,23,23,812.96025,2343.6132,35.0778,8.1800003,7.759449,6.700682,3.557569,2.101692
france,23,24,818.60834,2408.5691,35.4946,8.2299995,7.786788,6.707606,3.569381,2.107786
france,23,25,829.36712,2466.8385,35.9114,8.2700005,7.810693,6.720663,3.581055,2.112635
france,23,26,844.9683,2528.0077,36.328,8.29,7.835187,6.739299,3.592589,2.11505
france,23,27,866.24541,2594.068,36.5314,8.3999996,7.860982,6.764168,3.598172,2.128232
france,23,28,885.22555,2665.7885,36.7348,8.5100002,7.888255,6.785842,3.603724,2.141242
germany,24,1,498.49126,1144.282,37.593,9.0500002,7.042532,6.211586,3.626818,2.202765
germany,24,2,521.59191,1231.6086,37.7543,9,7.116076,6.256886,3.631099,2.197225
germany,24,3,546.2791,1320.6271,37.9156,8.9399996,7.185862,6.30313,3.635363,2.190536
germany,24,4,561.4129,1407.7974,38.0769,8.8500004,7.249782,6.330457,3.639608,2.180418
germany,24,5,598.84726,1507.1982,38.2382,8.7399998,7.318008,6.395007,3.643835,2.16791
germany,24,6,631.67929,1610.0502,38.3995,8.6099997,7.384021,6.448382,3.648044,2.152924
germany,24,7,650.25953,1710.6877,38.44,8.5900002,7.444651,6.477372,3.649099,2.150599
germany,24,8,649.48673,1795.8784,38.4805,8.5600004,7.493249,6.476182,3.650152,2.1471
germany,24,9,685.59471,1882.8313,38.521,8.5200005,7.540532,6.530287,3.651204,2.142416
germany,24,10,736.75388,1981.965,38.5616,8.4700003,7.591844,6.602254,3.652257,2.136531
germany,24,11,774.68775,2093.2563,38.602,8.4200001,7.646476,6.65246,3.653304,2.13061
germany,24,12,797.10473,2211.5629,38.8027,8.3999996,7.701455,6.680986,3.65849,2.128232
germany,24,13,830.68171,2330.4541,39.0034,8.3699999,7.753819,6.722247,3.663649,2.124654
germany,24,14,869.62759,2444.0194,39.204,8.3500004,7.801399,6.768065,3.668779,2.122262
germany,24,15,871.98722,2532.9483,39.4048,8.2700005,7.837139,6.770775,3.673888,2.112635
germany,24,16,858.12485,2608.6799,39.6054,8.1800003,7.8666,6.75475,3.678966,2.101692
germany,24,17,904.56556,2687.8791,39.85,8.1499996,7.896508,6.807455,3.685122,2.098018
germany,24,18,931.27036,2770.865,40.0946,8.1000004,7.926915,6.83655,3.691242,2.091864
germany,24,19,958.01639,2858.7126,40.3392,8.1099997,7.958127,6.864865,3.697324,2.093098
germany,24,20,997.77564,2956.6818,40.5838,8.1000004,7.991823,6.905529,3.703369,2.091864
germany,24,21,1011.3843,3055.6545,40.8284,8.1300001,8.024749,6.919075,3.709378,2.095561
germany,24,22,1013.0601,3140.0691,43.4522,8.1700001,8.052,6.920731,3.771662,2.100469
germany,24,23,1006.5223,3210.2222,46.0762,8.21,8.074096,6.914257,3.830297,2.105353
germany,24,24,1021.6286,3284.1065,48.7002,8.2600002,8.096849,6.929153,3.885683,2.111425
germany,24,25,1050.3987,3355.6689,51.324,8.25,8.118406,6.956925,3.938159,2.110213
germany,24,26,1071.2495,3424.4314,53.948,8.25,8.138691,6.976581,3.988021,2.110213
germany,24,27,1096.3675,3497.6783,54.0992,8.3699999,8.159855,6.999758,3.990819,2.124654
germany,24,28,1114.8109,3572.4043,54.2504,8.4899998,8.180994,7.01644,3.99361,2.138889
ghana,25,1,3.3699049,4.3547284,3.5126,1.3200001,1.471262,1.214885,1.256356,0.2776318
ghana,25,2,3.485483,4.872066,3.61899,1.4400001,1.583518,1.248607,1.286195,0.3646432
ghana,25,3,3.6287076,5.3387628,3.72536,1.53,1.674994,1.288877,1.315163,0.4252677
ghana,25,4,3.788585,5.9270364,3.83175,1.62,1.779524,1.331993,1.343322,0.4824262
ghana,25,5,3.8722854,6.6425989,3.93813,1.71,1.893503,1.353845,1.370706,0.5364934
ghana,25,6,3.9252925,7.307177,4.04452,1.8099999,1.988857,1.367441,1.397363,0.5933268
ghana,25,7,3.7296325,7.6810609,4.12778,1.92,2.038758,1.31631,1.41774,0.6523252
ghana,25,8,3.8283948,7.7785651,4.21103,2.02,2.051372,1.342446,1.437707,0.7030975
ghana,25,9,3.8421563,7.9018235,4.29429,2.1300001,2.067094,1.346034,1.457286,0.7561221
ghana,25,10,4.0619254,8.085762,4.37754,2.26,2.090105,1.401657,1.476487,0.8153648
ghana,25,11,4.4546801,8.4130749,4.4608,2.4100001,2.129787,1.493955,1.495328,0.8796268
ghana,25,12,4.697429,8.7932037,4.58927,2.5599999,2.173979,1.547015,1.523721,0.9400072
ghana,25,13,4.557354,8.9138442,4.71774,2.74,2.187606,1.516742,1.55133,1.007958
ghana,25,14,4.6894285,9.0299658,4.8462,2.9400001,2.200549,1.545311,1.578195,1.07841
ghana,25,15,5.033279,9.4005985,4.97468,3.1400001,2.240773,1.616072,1.604361,1.144223
ghana,25,16,4.3611771,9.6454625,5.10315,3.3199999,2.266488,1.472742,1.629858,1.199965
ghana,25,17,4.2088435,9.8429655,5.20699,3.47,2.286757,1.437188,1.650002,1.244155
ghana,25,18,4.2855916,10.148177,5.31083,3.6099999,2.317294,1.455259,1.669748,1.283708
ghana,25,19,4.7069389,10.334986,5.41466,3.72,2.335535,1.549038,1.68911,1.313724
ghana,25,20,4.6285235,10.475353,5.5185,3.8299999,2.349025,1.532238,1.708106,1.342865
ghana,25,21,4.6544558,10.578715,5.62234,3.9300001,2.358844,1.537825,1.726748,1.368639
ghana,25,22,4.5177549,10.617204,5.77266,4.0300002,2.362476,1.508015,1.753133,1.393766
ghana,25,23,4.2244964,10.548871,5.923,4.1199999,2.356019,1.4409,1.778843,1.415853
ghana,25,24,4.0366802,10.47517,6.07334,4.21,2.349008,1.395423,1.803909,1.437463
ghana,25,25,4.3904082,10.453007,6.22366,4.3000002,2.34689,1.479422,1.828358,1.458615
ghana,25,26,4.613524,10.529932,6.374,4.3899999,2.354222,1.528992,1.852227,1.479329
ghana,25,27,4.8499046,10.587586,6.5958,4.4699998,2.359682,1.578959,1.886433,1.497388
ghana,25,28,5.0747617,10.84034,6.8176,4.54,2.383274,1.62428,1.919508,1.512927
greece,26,1,12.914001,23.673258,5.434,6.54,3.164346,2.558312,1.692675,1.877937
greece,26,2,14.353851,26.046816,5.47047,6.6199999,3.259896,2.664018,1.699365,1.890095
greece,26,3,14.573972,28.6052,5.50693,6.6999998,3.353589,2.679237,1.706007,1.902107
greece,26,4,16.051201,31.258313,5.54341,6.7800002,3.442285,2.775784,1.71261,1.913977
greece,26,5,17.376764,34.591117,5.57988,6.8499999,3.543597,2.855134,1.719167,1.924249
greece,26,6,19.008899,38.376935,5.61634,6.9200001,3.647457,2.944907,1.72568,1.934416
greece,26,7,20.168296,42.176307,5.61836,7.0700002,3.741859,3.004112,1.72604,1.95586
greece,26,8,21.273745,45.739631,5.62037,7.1999998,3.822965,3.057474,1.726398,1.974081
greece,26,9,22.691525,50.281492,5.62237,7.3299999,3.917637,3.121991,1.726753,1.991976
greece,26,10,24.937904,55.829119,5.62439,7.46,4.022295,3.216389,1.727113,2.009555
greece,26,11,26.92165,61.050364,5.6264,7.5700002,4.111699,3.292931,1.72747,2.024193
greece,26,12,28.838302,67.106607,5.65706,7.6799998,4.206283,3.361704,1.732904,2.03862
greece,26,13,31.399094,74.230751,5.68772,7.7800002,4.307178,3.446779,1.73831,2.051556
greece,26,14,33.698341,81.820647,5.71838,7.8899999,4.40453,3.517449,1.743686,2.065596
greece,26,15,32.472297,86.407004,5.74903,7.9899998,4.459069,3.480387,1.749031,2.078191
greece,26,16,34.437042,90.826777,5.77969,8.0900002,4.508954,3.539133,1.75435,2.090629
greece,26,17,36.627124,95.606817,5.85894,8.1400003,4.560244,3.600789,1.767969,2.09679
greece,26,18,37.882884,100.8496,5.93819,8.1800003,4.61363,3.634499,1.781404,2.101692
greece,26,19,40.420078,106.42606,6.01745,8.2200003,4.66745,3.699327,1.794664,2.10657
greece,26,20,41.911718,112.62557,6.09669,8.25,4.724069,3.735565,1.807746,2.110213
greece,26,21,42.646188,117.90033,6.17595,8.2600002,4.76984,3.752938,1.820663,2.111425
greece,26,22,42.669699,122.23031,6.24717,8.3299999,4.805907,3.753489,1.832129,2.119864
greece,26,23,42.83811,126.21296,6.31837,8.3999996,4.837971,3.757428,1.843461,2.128232
greece,26,24,43.010138,129.92033,6.38958,8.4499998,4.866921,3.761436,1.854668,2.134166
greece,26,25,44.19403,132.98362,6.46079,8.5100002,4.890226,3.78859,1.865752,2.141242
greece,26,26,45.573362,136.3463,6.532,8.5500002,4.915198,3.819323,1.876713,2.145931
greece,26,27,46.204617,139.02592,6.5716,8.6499996,4.93466,3.83308,1.882757,2.157559
greece,26,28,45.987111,141.18696,6.6112,8.7399998,4.950085,3.828361,1.888765,2.16791
guatamala,27,1,2.441516,4.5359877,2.03427,2.23,1.512043,0.8926192,0.710137,0.8020016
guatamala,27,2,2.5464681,4.7277599,2.09178,2.24,1.553452,0.9347073,0.7380154,0.8064759
guatamala,27,3,2.6365199,4.8960799,2.14927,2.25,1.588435,0.9694598,0.7651283,0.8109302
guatamala,27,4,2.888076,5.123756,2.20677,2.27,1.633888,1.060591,0.7915299,0.8197798
guatamala,27,5,3.0218798,5.4376842,2.26427,2.29,1.693353,1.105879,0.8172524,0.8285518
guatamala,27,6,3.153588,5.7686518,2.32177,2.3099999,1.752438,1.148541,0.8423298,0.8372475
guatamala,27,7,3.3274158,6.0834161,2.39519,2.3299999,1.805566,1.202196,0.8734626,0.8458682
guatamala,27,8,3.4640123,6.4460959,2.46862,2.3599999,1.863475,1.242428,0.9036593,0.8586616
guatamala,27,9,3.767924,6.8768041,2.54204,2.3800001,1.928154,1.326524,0.9329669,0.8671005
guatamala,27,10,3.9464038,7.3011323,2.61546,2.4100001,1.988029,1.372805,0.96144,0.8796268
guatamala,27,11,4.1716803,7.6982958,2.68888,2.45,2.040999,1.428319,0.9891248,0.8960881
guatamala,27,12,4.4045998,8.1381038,2.77094,2.49,2.096557,1.482649,1.019187,0.9122827
guatamala,27,13,4.72736,8.5560443,2.85301,2.54,2.146638,1.553367,1.048375,0.9321641
guatamala,27,14,5.0482401,9.0421002,2.93508,2.5799999,2.201891,1.61904,1.076735,0.9477894
guatamala,27,15,5.3700803,9.4932603,3.01714,2.6199999,2.250582,1.680843,1.104309,0.9631743
guatamala,27,16,5.4748001,10.00332,3.09921,2.6700001,2.302917,1.700156,1.131147,0.9820785
guatamala,27,17,5.8792397,10.824423,3.1885,2.74,2.381805,1.771427,1.159551,1.007958
guatamala,27,18,6.3383603,11.7258,3.27779,2.8199999,2.461792,1.84662,1.187169,1.036737
guatamala,27,19,6.6550799,12.68944,3.36707,2.9000001,2.54077,1.89538,1.214043,1.064711
guatamala,27,20,6.9687598,13.539891,3.45637,2.98,2.60564,1.941437,1.240219,1.091923
guatamala,27,21,7.2298399,14.224796,3.54566,3.05,2.654987,1.978217,1.265724,1.115142
guatamala,27,22,7.2775598,14.977665,3.65133,3.1199999,2.70656,1.984796,1.295092,1.137833
guatamala,27,23,7.0203996,15.555731,3.75699,3.1900001,2.744429,1.94882,1.323618,1.160021
guatamala,27,24,6.8405197,15.78186,3.86266,3.26,2.758861,1.922864,1.351356,1.181727
guatamala,27,25,6.8731197,15.923312,3.96833,3.3299999,2.767784,1.927618,1.378345,1.202972
guatamala,27,26,6.8321597,16.009784,4.074,3.3900001,2.7732,1.921641,1.404625,1.22083
guatamala,27,27,6.8414802,16.122392,4.2122,3.46,2.780209,1.923004,1.437985,1.241269
guatamala,27,28,7.0843996,16.352816,4.3504,3.52,2.7944,1.957895,1.470268,1.258461
haiti,28,1,1.453124,1.1872712,2.056661,1.51,0.1716575,0.3737157,0.7210838,0.4121096
haiti,28,2,1.38771,1.2046698,2.09263,1.49,0.1862055,0.3276549,0.7384216,0.3987761
haiti,28,3,1.519812,1.2266236,2.12861,1.48,0.2042654,0.4185866,0.7554692,0.3920421
haiti,28,4,1.478186,1.2476992,2.16457,1.48,0.2213012,0.3908156,0.7722217,0.3920421
haiti,28,5,1.4454801,1.2615556,2.20054,1.51,0.2323456,0.3684415,0.7887028,0.4121096
haiti,28,6,1.475212,1.2752328,2.23651,1.53,0.2431287,0.3888017,0.8049166,0.4252677
haiti,28,7,1.485408,1.2808609,2.27826,1.5599999,0.2475325,0.3956895,0.823412,0.4446858
haiti,28,8,1.42594,1.2870144,2.32001,1.59,0.2523251,0.3548312,0.8415715,0.463734
haiti,28,9,1.45185,1.2981728,2.36174,1.63,0.2609577,0.3728386,0.8593987,0.48858
haiti,28,10,1.493478,1.3205124,2.40349,1.66,0.2780198,0.4011076,0.8769218,0.5068176
haiti,28,11,1.48838,1.3790917,2.44523,1.7,0.3214251,0.3976883,0.8941392,0.5306283
haiti,28,12,1.61411,1.4375785,2.49402,1.73,0.3629601,0.4787837,0.9138958,0.5481214
haiti,28,13,1.63641,1.5143552,2.54281,1.76,0.4149897,0.4925048,0.9332697,0.5653138
haiti,28,14,1.6559081,1.6101908,2.59159,1.8,0.4763527,0.5043495,0.9522716,0.5877866
haiti,28,15,1.76057,1.7194468,2.64039,1.85,0.5420026,0.5656376,0.9709266,0.6151857
haiti,28,16,1.7197519,1.8684429,2.68917,1.89,0.6251054,0.5421801,0.9892326,0.6365768
haiti,28,17,1.866848,2.053902,2.74476,1.9299999,0.7197414,0.6242514,1.009694,0.65752
haiti,28,18,1.8757679,2.241354,2.80036,1.98,0.8070801,0.6290181,1.029748,0.6830968
haiti,28,19,1.9658181,2.4508659,2.85595,2.02,0.8964414,0.6759085,1.049405,0.7030975
haiti,28,20,2.10938,2.701322,2.91155,2.0799999,0.9937413,0.746394,1.068686,0.7323679
haiti,28,21,2.2691,2.9435981,2.96714,2.1400001,1.079633,0.8193833,1.087599,0.7608059
haiti,28,22,2.2070799,3.217442,3.02471,2.2,1.168587,0.7916703,1.106815,0.7884574
haiti,28,23,2.1314799,3.41758,3.08228,2.27,1.228933,0.7568166,1.12567,0.8197798
haiti,28,24,2.1476201,3.6275658,3.13985,2.3299999,1.288562,0.7643603,1.144175,0.8458682
haiti,28,25,2.1539799,3.8452081,3.19743,2.4000001,1.346828,0.7673172,1.162347,0.8754688
haiti,28,26,2.15824,4.0047078,3.255,2.47,1.387471,0.7692931,1.180192,0.9042181
haiti,28,27,2.17182,4.11233,3.328,2.55,1.41399,0.7755656,1.202371,0.9360933
haiti,28,28,2.1624,4.2278359,3.401,2.6199999,1.44169,0.7712187,1.224069,0.9631743
honduras,29,1,1.298175,2.2347551,1.016915,2.22,0.8041316,0.2609594,0.0167735,0.7975072
honduras,29,2,1.320945,2.2852754,1.048827,2.29,0.8264865,0.2783474,0.0476724,0.8285518
honduras,29,3,1.39777,2.385898,1.080738,2.3699999,0.8695756,0.3348781,0.0776441,0.8628899
honduras,29,4,1.448165,2.5145874,1.112649,2.46,0.9221087,0.3702972,0.1067437,0.9001614
honduras,29,5,1.525745,2.6362685,1.144561,2.49,0.9693645,0.4224828,0.1350212,0.9122827
honduras,29,6,1.6601,2.7650706,1.176471,2.51,1.017066,0.5068778,0.1625193,0.9202827
honduras,29,7,1.74832,2.9236421,1.204985,2.5599999,1.07283,0.5586553,0.1864671,0.9400072
honduras,29,8,1.853825,3.1583731,1.233497,2.6199999,1.150057,0.6172511,0.2098532,0.9631743
honduras,29,9,1.975115,3.3986066,1.26201,2.7,1.223366,0.6806266,0.2327057,0.9932518
honduras,29,10,1.991605,3.6312415,1.290524,2.78,1.289575,0.6889408,0.2550483,1.022451
honduras,29,11,2.0673251,3.8471245,1.319036,2.8699999,1.347326,0.7262555,0.2769012,1.054312
honduras,29,12,2.14698,4.0245885,1.357959,2.95,1.392423,0.7640622,0.3059828,1.081805
honduras,29,13,2.2743549,4.1741051,1.39688,3.03,1.4289,0.8216965,0.3342412,1.108563
honduras,29,14,2.4538299,4.3913569,1.435803,3.1099999,1.479638,0.89765,0.3617243,1.134623
honduras,29,15,2.431745,4.6512963,1.474725,3.2,1.537146,0.8886091,0.3884715,1.163151
honduras,29,16,2.4931351,4.9395574,1.513647,3.3199999,1.597276,0.913541,0.414522,1.199965
honduras,29,17,2.7542001,5.227455,1.573647,3.4300001,1.653925,1.013127,0.4533958,1.23256
honduras,29,18,3.04209,5.5879798,1.633646,3.54,1.720618,1.112545,0.4908143,1.264127
honduras,29,19,3.2958851,6.0651351,1.693646,3.6500001,1.802557,1.192675,0.5268836,1.294727
honduras,29,20,3.50381,6.5075651,1.753646,3.73,1.872965,1.253851,0.5616971,1.316408
honduras,29,21,3.5507899,7.0000548,1.813645,3.8199999,1.945918,1.26717,0.5953386,1.34025
honduras,29,22,3.6047849,7.30159,1.892716,3.9200001,1.988092,1.282262,0.6380128,1.366092
honduras,29,23,3.5321101,7.4897951,1.971787,4.0100002,2.013541,1.261895,0.6789402,1.388791
honduras,29,24,3.5230999,7.7404698,2.05085,4.0999999,2.046462,1.259341,0.7182543,1.410987
honduras,29,25,3.619255,8.0898248,2.12993,4.1999998,2.090607,1.286268,0.7560891,1.435084
honduras,29,26,3.74961,8.4073349,2.209,4.2800002,2.129105,1.321652,0.79254,1.453953
honduras,29,27,3.8583401,8.6250301,2.2992,4.3600001,2.154669,1.350237,0.8325613,1.472472
honduras,29,28,4.064,8.797525,2.3894,4.4499998,2.17447,1.402168,0.8710423,1.492904
iceland,30,1,1.4196876,3.5132687,0.101,6.3299999,1.256547,0.3504368,-2.292635,1.8453
iceland,30,2,1.428426,3.6294067,0.103029,6.3800001,1.289069,0.3565731,-2.272745,1.853168
iceland,30,3,1.5457513,3.7789243,0.105058,6.4299998,1.329439,0.4355101,-2.253243,1.860975
iceland,30,4,1.6982674,4.014634,0.107088,6.4899998,1.389946,0.5296085,-2.234104,1.870263
iceland,30,5,1.866358,4.3164836,0.109117,6.5500002,1.462441,0.6239889,-2.215335,1.879465
iceland,30,6,2.0032936,4.5970755,0.111146,6.6199999,1.52542,0.6947926,-2.196911,1.890095
iceland,30,7,2.1769423,4.9380357,0.112897,6.6999998,1.596968,0.7779213,-2.181279,1.902107
iceland,30,8,2.1423986,5.3274045,0.114649,6.79,1.672864,0.7619261,-2.16588,1.915451
iceland,30,9,2.0291182,5.6508795,0.1164,6.8899999,1.731811,0.7076013,-2.150723,1.930071
iceland,30,10,2.0933132,5.8338708,0.118151,6.9899998,1.763681,0.7387481,-2.135792,1.944481
iceland,30,11,2.2524012,6.041218,0.119903,7.0900002,1.798606,0.8119968,-2.121072,1.958685
iceland,30,12,2.5468736,6.4385505,0.122422,7.1900001,1.862303,0.9348665,-2.100281,1.972691
iceland,30,13,2.6941402,6.8151905,0.124942,7.29,1.919154,0.9910791,-2.079906,1.986503
iceland,30,14,2.8497902,7.3053327,0.127461,7.3899999,1.988605,1.047245,-2.059945,2.000128
iceland,30,15,3.0299092,7.8521431,0.129981,7.5,2.060786,1.108533,-2.040367,2.014903
iceland,30,16,3.0574733,8.3027236,0.1325,7.5999999,2.116584,1.117589,-2.021173,2.028148
iceland,30,17,3.2433293,8.7117783,0.134558,7.7399998,2.164676,1.1766,-2.00576,2.046402
iceland,30,18,3.5323937,9.1937649,0.136617,7.8800001,2.218525,1.261976,-1.990574,2.064328
iceland,30,19,3.7786501,9.6300114,0.138675,8.0299997,2.264884,1.329367,-1.975622,2.083184
iceland,30,20,3.9849523,10.050446,0.140733,8.1700001,2.307617,1.382525,-1.960891,2.100469
iceland,30,21,4.2121818,10.568115,0.142791,8.3100004,2.357841,1.437981,-1.946373,2.11746
iceland,30,22,4.3850511,11.073981,0.144833,8.4499998,2.404598,1.478201,-1.932174,2.134166
iceland,30,23,4.4709417,11.554924,0.146875,8.5799999,2.447112,1.497599,-1.918173,2.149434
iceland,30,24,4.2969836,11.903282,0.148916,8.71,2.476814,1.457913,-1.904373,2.164472
iceland,30,25,4.4589809,12.31194,0.150958,8.8299999,2.51057,1.49492,-1.890754,2.178155
iceland,30,26,4.608746,12.722055,0.153,8.9399996,2.543337,1.527956,-1.877317,2.190536
iceland,30,27,4.9514936,13.104989,0.1552,9.0699997,2.572993,1.599689,-1.863041,2.204972
iceland,30,28,5.3804047,13.641932,0.1574,9.1899996,2.613148,1.682764,-1.848965,2.218116
india,31,1,91.115815,169.54003,246.98099,1.39,5.133089,4.512131,5.509311,0.3293037
india,31,2,94.388494,179.09254,252.214,1.4400001,5.187902,4.547419,5.530278,0.3646432
india,31,3,97.016504,189.62538,257.44701,1.49,5.24505,4.574881,5.550814,0.3987761
india,31,4,102.72517,201.59899,262.68,1.54,5.306281,4.632057,5.570937,0.4317824
india,31,5,110.41486,215.36829,267.91299,1.6,5.37235,4.704245,5.590662,0.4700036
india,31,6,107.27328,229.90104,273.14701,1.66,5.437649,4.67538,5.61001,0.5068176
india,31,7,107.25324,242.76558,279.75101,1.72,5.492096,4.675193,5.6339,0.5423243
india,31,8,115.72022,255.99258,286.35501,1.78,5.545148,4.751175,5.657232,0.5766134
india,31,9,119.54658,269.1846,292.95901,1.85,5.595397,4.783706,5.680033,0.6151857
india,31,10,127.35502,282.59336,299.56301,1.9299999,5.644009,4.846979,5.702325,0.65752
india,31,11,133.9713,295.58388,306.16701,2.01,5.688952,4.897625,5.724131,0.6981347
india,31,12,136.15437,309.55998,314.09501,2.0899999,5.735152,4.913789,5.749695,0.737164
india,31,13,135.32464,324.31027,322.02202,2.1700001,5.781701,4.907677,5.77462,0.7747272
